customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag
5271-YNWVR,MALE,NO,YES,YES,68,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,113.15,7856.0,YES,1
7601-DHFWZ,FEMALE,NO,NO,NO,48,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),24.0,1183.05,NO,0
2657-ALMWY,FEMALE,YES,YES,NO,26,YES,NO,FIBER OPTIC,NO,YES,NO,NO,NO,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,84.95,2169.75,YES,1
6330-JKLPC,MALE,NO,YES,NO,11,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),80.5,896.9,YES,1
4667-OHGKG,MALE,NO,NO,NO,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,MAILED CHECK,19.3,19.3,YES,1
1998-VHJHK,FEMALE,NO,NO,NO,27,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,MAILED CHECK,19.15,501.35,NO,0
1707-HABPF,FEMALE,YES,NO,NO,46,YES,NO,FIBER OPTIC,NO,YES,YES,NO,YES,NO,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),91.3,4126.35,NO,0
1660-HSOOQ,MALE,NO,NO,NO,1,YES,NO,DSL,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,49.65,49.65,YES,1
7253-UVNDW,FEMALE,NO,NO,NO,46,YES,NO,DSL,NO,NO,YES,YES,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),54.35,2460.15,YES,1
0487-VVUVK,MALE,NO,YES,YES,25,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,MAILED CHECK,19.15,477.6,NO,0
7228-OMTPN,MALE,NO,NO,NO,4,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,88.45,370.65,YES,1
5063-IUOKK,MALE,NO,NO,NO,13,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,19.75,265.75,NO,0
4508-OEBEY,MALE,NO,YES,NO,31,YES,NO,DSL,YES,YES,YES,YES,NO,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),75.5,2424.45,NO,0
0027-KWYKW,FEMALE,NO,YES,YES,23,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,83.75,1849.95,NO,0
2308-STERM,FEMALE,NO,NO,NO,2,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,19.4,61.05,NO,0
5982-XMDEX,FEMALE,NO,NO,NO,65,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),26.5,1698.55,NO,0
6284-AHOOQ,MALE,YES,NO,NO,22,YES,YES,FIBER OPTIC,NO,NO,NO,YES,YES,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),90.5,1910.6,YES,1
6051-PTVNS,FEMALE,NO,YES,YES,55,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),19.15,998.1,NO,0
2344-JMOGN,MALE,NO,YES,NO,9,YES,NO,FIBER OPTIC,NO,YES,YES,YES,YES,NO,MONTH-TO-MONTH,YES,MAILED CHECK,94.85,890.6,YES,1
3799-ISUZQ,MALE,NO,YES,YES,7,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),69.95,529.5,YES,1
2877-VDUER,FEMALE,NO,YES,YES,35,NO,NO PHONE SERVICE,DSL,NO,NO,NO,YES,YES,NO,ONE YEAR,NO,MAILED CHECK,40.9,1383.6,NO,0
9152-AMKAK,MALE,NO,NO,NO,6,YES,NO,DSL,YES,NO,YES,YES,YES,YES,TWO YEAR,YES,MAILED CHECK,80.25,493.4,NO,0
1794-HBQTJ,FEMALE,NO,NO,NO,1,YES,NO,DSL,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),48.6,48.6,YES,1
9432-VOFYX,MALE,NO,NO,NO,17,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,70.8,1207.0,NO,0
8049-WJCLQ,MALE,NO,YES,YES,10,YES,NO,DSL,NO,NO,YES,NO,YES,NO,MONTH-TO-MONTH,NO,MAILED CHECK,60.2,563.5,NO,0
6586-PSJOX,MALE,NO,NO,YES,15,YES,NO,DSL,NO,NO,YES,YES,NO,NO,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),55.2,864.55,NO,0
2460-FPSYH,FEMALE,YES,NO,NO,40,NO,NO PHONE SERVICE,DSL,YES,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,55.8,2109.35,YES,1
9705-ZJBCG,FEMALE,NO,YES,YES,13,YES,NO,DSL,YES,NO,NO,YES,NO,NO,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),54.15,701.05,NO,0
4818-DRBQT,MALE,NO,YES,NO,29,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),80.15,2265.25,YES,1
1320-HTRDR,FEMALE,NO,NO,NO,3,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,75.5,220.6,YES,1
6847-KJLTS,FEMALE,YES,YES,NO,58,YES,YES,FIBER OPTIC,NO,NO,NO,YES,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),100.4,5749.8,NO,0
9670-BPNXF,FEMALE,NO,NO,NO,45,YES,NO,DSL,YES,YES,NO,YES,NO,NO,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),62.55,2796.45,NO,0
3913-FCUUW,FEMALE,NO,YES,YES,72,YES,YES,DSL,YES,YES,YES,YES,NO,NO,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),70.45,5165.7,NO,0
3301-VKTGC,MALE,NO,YES,YES,68,YES,YES,FIBER OPTIC,YES,YES,NO,NO,NO,NO,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),85.5,5696.6,NO,0
1493-AMTIE,MALE,NO,NO,NO,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),20.2,20.2,YES,1
9555-SAHUZ,FEMALE,NO,YES,YES,38,YES,NO,DSL,YES,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,54.5,2076.05,NO,0
0816-TSPHQ,MALE,NO,NO,NO,2,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,20.75,44.2,NO,0
9932-WBWIK,MALE,NO,NO,NO,11,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,20.35,215.25,NO,0
4619-EVPHY,FEMALE,YES,YES,NO,20,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),91.0,1859.5,NO,0
5286-YHCVC,MALE,NO,YES,NO,72,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),104.8,7470.1,NO,0
6424-ELEYH,FEMALE,NO,YES,NO,3,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),74.75,229.5,YES,1
4391-RESHN,MALE,NO,NO,NO,23,YES,YES,FIBER OPTIC,NO,NO,YES,YES,YES,YES,MONTH-TO-MONTH,YES,MAILED CHECK,104.05,2470.1,YES,1
9115-YQHGA,MALE,NO,NO,NO,40,YES,NO,DSL,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,51.1,2092.9,NO,0
4462-CYWMH,MALE,YES,YES,NO,62,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),89.8,5629.55,NO,0
8963-MQVYN,FEMALE,NO,NO,YES,22,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,20.55,469.85,NO,0
2458-EOMRE,FEMALE,NO,NO,NO,11,YES,NO,DSL,YES,NO,YES,NO,NO,YES,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),64.05,733.95,NO,0
9334-GWGOW,MALE,YES,YES,NO,7,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.85,485.25,NO,0
6821-BUXUX,FEMALE,NO,NO,NO,13,YES,YES,FIBER OPTIC,YES,YES,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,96.65,1244.5,YES,1
5028-HTLJB,MALE,YES,NO,NO,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,20.05,20.05,YES,1
9801-GDWGV,FEMALE,NO,NO,NO,39,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,103.45,3994.45,YES,1
6542-LWGXJ,MALE,NO,YES,NO,3,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,25.0,78.25,NO,0
5567-GZKQY,MALE,NO,NO,NO,58,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),20.3,1131.5,NO,0
1222-LRYKO,MALE,NO,NO,YES,6,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,26.35,184.05,NO,0
2320-JRSDE,FEMALE,NO,YES,YES,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,19.9,19.9,YES,1
2087-QAREY,FEMALE,NO,YES,NO,22,YES,NO,DSL,NO,YES,YES,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,54.7,1178.75,NO,0
0601-WZHJF,MALE,NO,YES,NO,14,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,46.35,667.7,YES,1
4423-JWZJN,MALE,NO,YES,YES,64,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,YES,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),90.25,5629.15,NO,0
5143-WMWOG,MALE,NO,NO,NO,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,19.95,19.95,YES,1
6490-FGZAT,MALE,NO,NO,NO,6,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,20.65,109.3,NO,0
5393-RXQSZ,MALE,NO,NO,NO,1,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,79.6,79.6,YES,1
7452-FOLON,MALE,NO,NO,YES,39,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),25.45,958.45,NO,0
2320-TZRRH,FEMALE,NO,NO,NO,20,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,MAILED CHECK,19.5,403.15,NO,0
0231-LXVAP,MALE,NO,NO,NO,1,YES,NO,FIBER OPTIC,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,75.9,75.9,YES,1
9444-JTXHZ,MALE,NO,YES,NO,1,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,76.2,76.2,YES,1
4942-VZZOM,MALE,NO,YES,NO,64,YES,YES,DSL,YES,NO,NO,NO,YES,NO,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),66.15,4392.5,NO,0
5510-BOIUJ,MALE,NO,NO,YES,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,19.25,19.25,YES,1
7502-BNYGS,FEMALE,NO,YES,NO,46,YES,NO,DSL,NO,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),69.1,3168.0,NO,0
4291-HYEBC,FEMALE,YES,YES,YES,28,NO,NO PHONE SERVICE,DSL,NO,YES,NO,NO,NO,YES,ONE YEAR,YES,ELECTRONIC CHECK,39.1,1096.6,NO,0
6147-CBCRA,FEMALE,NO,YES,NO,33,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,20.05,669.45,NO,0
6047-SUHPR,MALE,NO,YES,YES,39,YES,NO,DSL,YES,YES,YES,NO,NO,NO,ONE YEAR,NO,ELECTRONIC CHECK,59.8,2343.85,NO,0
4471-KXAUH,FEMALE,NO,YES,NO,42,YES,YES,FIBER OPTIC,NO,NO,YES,YES,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,84.3,3588.4,YES,1
9752-ZNQUT,FEMALE,NO,NO,NO,1,YES,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,48.6,48.6,NO,0
7638-QVMVY,FEMALE,NO,NO,NO,7,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.0,522.95,YES,1
1576-PFZIW,MALE,YES,YES,NO,70,YES,NO,FIBER OPTIC,YES,YES,YES,NO,YES,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),105.35,7511.9,NO,0
5666-MBJPT,MALE,NO,NO,NO,65,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),25.1,1725.0,NO,0
7312-XSBAT,MALE,NO,NO,NO,1,YES,NO,DSL,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,49.75,49.75,NO,0
3096-GKWEB,MALE,NO,YES,NO,18,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,94.75,1691.9,NO,0
2371-JQHZZ,MALE,NO,YES,NO,24,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,93.0,2248.05,NO,0
0674-GCDXG,MALE,NO,NO,NO,63,YES,YES,DSL,YES,NO,YES,YES,NO,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),71.9,4479.2,NO,0
1121-QSIVB,FEMALE,NO,NO,YES,44,YES,YES,DSL,NO,YES,NO,NO,YES,YES,ONE YEAR,YES,MAILED CHECK,77.55,3471.1,NO,0
4396-KLSEH,MALE,NO,NO,NO,4,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,19.85,63.0,NO,0
3244-DCJWY,FEMALE,NO,NO,NO,1,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,70.25,70.25,YES,1
2824-MYYBN,FEMALE,NO,YES,YES,37,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,95.25,3314.15,NO,0
0875-CABNR,FEMALE,YES,NO,NO,10,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),84.6,865.55,YES,1
6345-HOVES,MALE,NO,NO,NO,34,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),25.05,852.7,NO,0
8318-LCNBW,MALE,NO,YES,NO,35,NO,NO PHONE SERVICE,DSL,YES,NO,YES,NO,YES,YES,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),53.15,1930.9,NO,0
6469-QJKZW,FEMALE,NO,YES,NO,4,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,20.15,91.4,NO,0
0147-ESWWR,FEMALE,YES,YES,NO,39,YES,YES,FIBER OPTIC,NO,NO,NO,YES,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,101.25,3949.15,NO,0
1217-VASWC,MALE,YES,YES,NO,43,YES,NO,FIBER OPTIC,NO,YES,YES,NO,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),100.55,4304.0,NO,0
7812-FZHPE,FEMALE,NO,YES,YES,17,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,24.1,409.9,YES,1
6370-ZVHDV,FEMALE,NO,YES,NO,61,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),25.3,1554.9,NO,0
5915-DGNVC,FEMALE,NO,YES,NO,49,YES,YES,DSL,YES,YES,YES,NO,NO,YES,ONE YEAR,NO,ELECTRONIC CHECK,71.8,3472.05,NO,0
6260-XLACS,MALE,NO,NO,NO,4,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,MAILED CHECK,19.7,117.8,NO,0
3566-CAAYU,FEMALE,NO,YES,YES,64,NO,NO PHONE SERVICE,DSL,NO,YES,YES,YES,NO,YES,TWO YEAR,NO,ELECTRONIC CHECK,49.85,3210.35,NO,0
4983-CCWMC,MALE,NO,NO,NO,3,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,69.6,207.4,NO,0
9103-CXVOK,MALE,NO,YES,YES,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,19.75,19.75,NO,0
2896-TBNBE,MALE,NO,YES,NO,40,YES,NO,FIBER OPTIC,NO,YES,YES,NO,NO,NO,ONE YEAR,NO,ELECTRONIC CHECK,80.8,3132.75,NO,0
4797-AXPXK,FEMALE,NO,NO,YES,1,YES,NO,DSL,YES,YES,NO,YES,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,60.0,60.0,YES,1
5229-PRWKT,MALE,NO,NO,NO,8,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,86.55,649.65,YES,1
6982-UQZLY,FEMALE,YES,YES,NO,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,YES,MAILED CHECK,20.85,20.85,YES,1
2522-WLNSF,FEMALE,YES,YES,NO,34,YES,NO,DSL,NO,NO,YES,YES,YES,NO,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),64.2,2106.3,NO,0
3841-CONLJ,FEMALE,NO,YES,NO,1,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,35.0,35.0,NO,0
5057-LCOUI,FEMALE,NO,NO,NO,39,NO,NO PHONE SERVICE,DSL,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,50.75,2011.4,YES,1
0193-ESZXP,FEMALE,YES,YES,NO,58,YES,NO,FIBER OPTIC,YES,YES,NO,YES,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),105.5,6205.5,YES,1
4475-NVTLU,MALE,NO,YES,YES,45,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,ELECTRONIC CHECK,19.2,903.7,NO,0
4369-HTUIF,MALE,YES,NO,NO,6,YES,NO,FIBER OPTIC,YES,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),85.15,503.6,YES,1
9386-LDCZR,MALE,NO,NO,NO,43,YES,NO,FIBER OPTIC,YES,YES,YES,YES,NO,NO,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),90.65,3882.3,NO,0
9585-KKMFD,MALE,NO,YES,YES,41,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,MAILED CHECK,20.0,879.8,NO,0
5399-ZIMKF,MALE,NO,NO,NO,5,YES,NO,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.65,383.65,NO,0
0336-KXKFK,MALE,NO,NO,NO,72,NO,NO PHONE SERVICE,DSL,YES,NO,YES,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),61.2,4390.25,NO,0
5619-XZZKR,MALE,NO,NO,NO,4,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,MAILED CHECK,19.95,68.2,NO,0
3948-FVVRP,MALE,NO,YES,YES,9,YES,NO,DSL,NO,YES,NO,YES,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,54.8,452.8,NO,0
5327-XOKKY,MALE,YES,YES,NO,72,YES,YES,DSL,NO,NO,YES,NO,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),73.45,5329.0,NO,0
0983-TATYJ,FEMALE,NO,YES,NO,33,YES,NO,DSL,NO,NO,NO,YES,NO,NO,ONE YEAR,YES,MAILED CHECK,51.45,1758.9,NO,0
1813-JYWTO,FEMALE,NO,YES,NO,72,YES,YES,FIBER OPTIC,YES,NO,NO,NO,NO,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),80.45,5737.6,NO,0
0156-FVPTA,MALE,NO,YES,NO,22,YES,NO,DSL,YES,NO,NO,YES,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,54.2,1152.7,YES,1
1984-FCOWB,FEMALE,NO,YES,NO,70,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,109.5,7674.55,YES,1
0654-HMSHN,MALE,NO,YES,YES,21,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,104.4,2157.95,YES,1
6719-OXYBR,MALE,NO,NO,NO,15,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,85.3,1219.85,NO,0
3312-ZWLGF,MALE,YES,YES,NO,29,YES,YES,FIBER OPTIC,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.3,2414.55,NO,0
6476-YHMGA,FEMALE,NO,YES,YES,15,YES,NO,DSL,NO,YES,YES,YES,YES,YES,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),76.5,1155.6,NO,0
